Index,Image_ID,Breed,Chest_Girth_cm,Back_Length_cm,Withers_Height_cm,Recommended_Size,Fit_Ratio,Sizing_Verdict,3D_Mesh_OBJ_Path,VTON_Image_PNG_Path
333,golden_golden_retriever_standing_bing_00105,Golden Retriever,93.1,43.4,59.2,XL,0.94,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00105_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00105_vton_XL.png
334,golden_golden_retriever_standing_bing_00106,Golden Retriever,86.7,103.5,67.8,L,1.008,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00106_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00106_vton_L.png
335,golden_golden_retriever_standing_bing_00107,Golden Retriever,91.0,54.6,70.8,L,1.058,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00107_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00107_vton_L.png
336,golden_golden_retriever_standing_bing_00108,Golden Retriever,86.1,35.6,59.9,L,1.001,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00108_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00108_vton_L.png
337,golden_golden_retriever_standing_bing_00109,Golden Retriever,137.0,50.5,70.0,XL,1.384,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00109_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00109_vton_XL.png
338,golden_golden_retriever_standing_bing_00110,Golden Retriever,121.4,50.4,78.2,XL,1.226,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00110_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00110_vton_XL.png
339,golden_golden_retriever_standing_bing_00111,Golden Retriever,83.7,114.2,58.3,L,0.973,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00111_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00111_vton_L.png
340,golden_golden_retriever_standing_bing_00112,Golden Retriever,147.4,52.2,67.7,XL,1.489,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00112_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00112_vton_XL.png
341,golden_golden_retriever_standing_bing_00113,Golden Retriever,89.1,102.5,53.2,L,1.036,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00113_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00113_vton_L.png
342,golden_golden_retriever_standing_bing_00114,Golden Retriever,81.8,50.7,74.0,L,0.951,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00114_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00114_vton_L.png
343,golden_golden_retriever_standing_bing_00115,Golden Retriever,121.0,52.2,71.7,XL,1.222,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00115_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00115_vton_XL.png
344,golden_golden_retriever_standing_bing_00116,Golden Retriever,82.0,113.2,71.8,L,0.953,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00116_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00116_vton_L.png
345,golden_golden_retriever_standing_bing_00117,Golden Retriever,90.9,121.6,69.0,L,1.057,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00117_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00117_vton_L.png
346,golden_golden_retriever_standing_bing_00118,Golden Retriever,115.5,122.0,70.5,XL,1.167,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00118_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00118_vton_XL.png
347,golden_golden_retriever_standing_bing_00119,Golden Retriever,92.3,63.4,84.6,L,1.073,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00119_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00119_vton_L.png
348,golden_golden_retriever_standing_bing_00120,Golden Retriever,86.4,56.1,68.7,L,1.005,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00120_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00120_vton_L.png
349,golden_golden_retriever_standing_bing_00121,Golden Retriever,144.3,46.0,66.5,XL,1.458,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00121_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00121_vton_XL.png
350,golden_golden_retriever_standing_bing_00122,Golden Retriever,123.5,47.4,72.6,XL,1.247,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00122_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00122_vton_XL.png
351,golden_golden_retriever_standing_bing_00123,Golden Retriever,86.1,49.4,68.7,L,1.001,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00123_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00123_vton_L.png
352,golden_golden_retriever_standing_bing_00124,Golden Retriever,138.2,54.2,66.8,XL,1.396,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_bing_00124_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_bing_00124_vton_XL.png
353,golden_golden_retriever_standing_side_profile_bing_00000,Golden Retriever,91.2,44.9,73.3,L,1.06,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00000_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00000_vton_L.png
354,golden_golden_retriever_standing_side_profile_bing_00001,Golden Retriever,100.7,41.7,75.9,XL,1.017,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00001_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00001_vton_XL.png
355,golden_golden_retriever_standing_side_profile_bing_00002,Golden Retriever,155.7,55.1,63.5,XL,1.573,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00002_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00002_vton_XL.png
356,golden_golden_retriever_standing_side_profile_bing_00003,Golden Retriever,88.8,60.5,69.4,L,1.033,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00003_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00003_vton_L.png
357,golden_golden_retriever_standing_side_profile_bing_00004,Golden Retriever,165.2,121.5,61.0,XL,1.669,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00004_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00004_vton_XL.png
358,golden_golden_retriever_standing_side_profile_bing_00005,Golden Retriever,93.5,60.2,82.0,XL,0.944,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00005_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00005_vton_XL.png
359,golden_golden_retriever_standing_side_profile_bing_00006,Golden Retriever,87.9,55.4,65.8,L,1.022,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00006_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00006_vton_L.png
360,golden_golden_retriever_standing_side_profile_bing_00007,Golden Retriever,111.1,35.3,61.9,XL,1.122,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00007_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00007_vton_XL.png
361,golden_golden_retriever_standing_side_profile_bing_00008,Golden Retriever,95.1,59.7,88.9,XL,0.961,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00008_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00008_vton_XL.png
362,golden_golden_retriever_standing_side_profile_bing_00009,Golden Retriever,87.5,48.0,66.1,L,1.017,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00009_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00009_vton_L.png
363,golden_golden_retriever_standing_side_profile_bing_00010,Golden Retriever,83.3,57.6,76.0,L,0.969,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00010_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00010_vton_L.png
364,golden_golden_retriever_standing_side_profile_bing_00011,Golden Retriever,96.0,96.0,75.8,XL,0.97,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00011_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00011_vton_XL.png
365,golden_golden_retriever_standing_side_profile_bing_00012,Golden Retriever,88.5,41.8,64.0,L,1.029,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00012_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00012_vton_L.png
366,golden_golden_retriever_standing_side_profile_bing_00013,Golden Retriever,98.4,31.1,59.6,XL,0.994,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00013_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00013_vton_XL.png
367,golden_golden_retriever_standing_side_profile_bing_00014,Golden Retriever,93.9,56.1,72.5,XL,0.948,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00014_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00014_vton_XL.png
368,golden_golden_retriever_standing_side_profile_bing_00015,Golden Retriever,89.4,91.0,49.6,L,1.04,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00015_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00015_vton_L.png
369,golden_golden_retriever_standing_side_profile_bing_00016,Golden Retriever,148.7,64.4,75.5,XL,1.502,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00016_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00016_vton_XL.png
370,golden_golden_retriever_standing_side_profile_bing_00017,Golden Retriever,85.6,60.2,80.6,L,0.995,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00017_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00017_vton_L.png
371,golden_golden_retriever_standing_side_profile_bing_00018,Golden Retriever,109.2,35.2,62.1,XL,1.103,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00018_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00018_vton_XL.png
372,golden_golden_retriever_standing_side_profile_bing_00019,Golden Retriever,77.0,45.2,56.3,M,1.027,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00019_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00019_vton_M.png
373,golden_golden_retriever_standing_side_profile_bing_00020,Golden Retriever,88.2,53.3,73.8,L,1.026,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00020_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00020_vton_L.png
374,golden_golden_retriever_standing_side_profile_bing_00021,Golden Retriever,87.0,50.5,79.8,L,1.012,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00021_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00021_vton_L.png
375,golden_golden_retriever_standing_side_profile_bing_00022,Golden Retriever,92.3,38.1,63.0,L,1.073,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00022_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00022_vton_L.png
376,golden_golden_retriever_standing_side_profile_bing_00023,Golden Retriever,93.9,55.3,72.4,XL,0.948,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00023_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00023_vton_XL.png
377,golden_golden_retriever_standing_side_profile_bing_00024,Golden Retriever,94.5,61.6,82.0,XL,0.955,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00024_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00024_vton_XL.png
378,golden_golden_retriever_standing_side_profile_bing_00025,Golden Retriever,83.2,112.4,77.1,L,0.967,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00025_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00025_vton_L.png
379,golden_golden_retriever_standing_side_profile_bing_00026,Golden Retriever,85.3,64.2,88.8,L,0.992,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00026_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00026_vton_L.png
380,golden_golden_retriever_standing_side_profile_bing_00027,Golden Retriever,120.6,51.2,56.4,XL,1.218,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00027_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00027_vton_XL.png
381,golden_golden_retriever_standing_side_profile_bing_00028,Golden Retriever,91.3,58.6,87.2,L,1.062,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00028_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00028_vton_L.png
382,golden_golden_retriever_standing_side_profile_bing_00029,Golden Retriever,93.5,59.2,82.1,XL,0.944,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00029_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00029_vton_XL.png
383,golden_golden_retriever_standing_side_profile_bing_00030,Golden Retriever,86.6,55.2,77.8,L,1.007,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00030_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00030_vton_L.png
384,golden_golden_retriever_standing_side_profile_bing_00031,Golden Retriever,115.1,45.5,71.9,XL,1.163,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00031_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00031_vton_XL.png
385,golden_golden_retriever_standing_side_profile_bing_00032,Golden Retriever,100.9,104.0,64.9,XL,1.019,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00032_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00032_vton_XL.png
386,golden_golden_retriever_standing_side_profile_bing_00033,Golden Retriever,97.2,50.3,71.2,XL,0.982,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00033_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00033_vton_XL.png
387,golden_golden_retriever_standing_side_profile_bing_00034,Golden Retriever,84.4,56.7,86.2,L,0.981,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00034_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00034_vton_L.png
388,golden_golden_retriever_standing_side_profile_bing_00035,Golden Retriever,91.3,44.8,65.1,L,1.062,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00035_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00035_vton_L.png
389,golden_golden_retriever_standing_side_profile_bing_00036,Golden Retriever,91.4,40.1,65.5,L,1.063,Tight,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00036_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00036_vton_L.png
390,golden_golden_retriever_standing_side_profile_bing_00037,Golden Retriever,82.3,48.0,71.9,L,0.957,Good Fit,D:\barc_3d_full_dataset_outputs\golden\3d_meshes\golden_golden_retriever_standing_side_profile_bing_00037_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\golden\vton_images\golden_golden_retriever_standing_side_profile_bing_00037_vton_L.png
